search_keyword,product_id,title,price,status_code,status,location,registered_at,product_url,description,model,model_source,detail_status
미닉스 음식물처리기,226127626,미닉스 더 플랜더 음식물 처리기,150000,3,판매완료,가좌동,2026-03-10 12:22:12,https://web.joongna.com/product/226127626,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,225782973,미닉스맥스음식물처리기박스있음,330000,3,판매완료,고덕동,2026-03-01 12:25:34,https://web.joongna.com/product/225782973,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,225607261,미닉스 더 플렌더 PRO 음식물 처리기 MNFD-120G,250000,3,판매완료,,2026-02-24 17:16:15,https://web.joongna.com/product/225607261,,MNFD-120G,text_code,not_requested
미닉스 음식물처리기,225571995,미닉스 더 플렌더 음식물처리기 MNFD-100G,100000,3,판매완료,문산읍,2026-02-24 09:21:48,https://web.joongna.com/product/225571995,,MNFD-100G,text_code,not_requested
미닉스 음식물처리기,225473320,미닉스 더 플렌더 PRO 음식물 처리기 그레이지 / 저소음 자동처리 슬림형,280000,3,판매완료,,2026-02-21 03:04:36,https://web.joongna.com/product/225473320,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,225468549,미닉스 음식물처리기,240000,3,판매완료,,2026-02-20 22:53:14,https://web.joongna.com/product/225468549,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,225414404,<새상품> 미닉스 더플렌더 (음식물 처리기),350000,3,판매완료,사직동,2026-02-19 15:28:23,https://web.joongna.com/product/225414404,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,225165451,미닉스 음식물처리기 더플렌더 MAX 미개봉,400000,3,판매완료,가능동,2026-02-11 16:57:57,https://web.joongna.com/product/225165451,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,225163886,미닉스 더 플렌더 PRO 음식물 처리기 /가정용 그레이지,305000,3,판매완료,,2026-02-11 16:16:06,https://web.joongna.com/product/225163886,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,225153879,미닉스 더플렌더 MAX 음식물처리기 MNFD-200G,320000,3,판매완료,,2026-02-11 11:36:29,https://web.joongna.com/product/225153879,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,225150037,미닉스 음식물처리기,150000,3,판매완료,망우제3동,2026-02-11 09:42:45,https://web.joongna.com/product/225150037,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,225119530,미닉스 더 플렌더 PRO 음식물 처리기 가정용,340000,3,판매완료,,2026-02-10 13:16:29,https://web.joongna.com/product/225119530,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,224920928,미닉스 더 플렌더 PRO 음식물처리기 미사용 새제품 MNFD-120G,310000,3,판매완료,,2026-02-05 01:08:52,https://web.joongna.com/product/224920928,,MNFD-120G,text_code,not_requested
미닉스 음식물처리기,224889715,미닉스 음식물 처리기 더플렌더,385000,3,판매완료,,2026-02-04 10:58:39,https://web.joongna.com/product/224889715,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,224726285,실사용 6개월 미닉스 더 플렌더 프로 음식물처리기 화이트,240000,3,판매완료,,2026-02-04 02:28:21,https://web.joongna.com/product/224726285,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,224674578,[개봉/새상품] 미닉스 더 플렌더 프로 음식물처리기 MNFD-120G,360000,3,판매완료,화원읍,2026-01-29 16:22:21,https://web.joongna.com/product/224674578,,MNFD-120G,text_code,not_requested
미닉스 음식물처리기,224441862,미닉스 더플랜더 프로 음식물 처리기 미개봉 새상품,330000,3,판매완료,,2026-01-28 12:30:30,https://web.joongna.com/product/224441862,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,224568411,미닉스 음식물처리기,210000,3,판매완료,철산4동,2026-01-26 21:26:01,https://web.joongna.com/product/224568411,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,224562134,[음식물처리기] 미닉스 더 플렌더 MNFD-100G 음식물처리기,250000,3,판매완료,등촌제1동,2026-01-26 18:50:18,https://web.joongna.com/product/224562134,,MNFD-100G,text_code,not_requested
미닉스 음식물처리기,224489886,(새상품)미닉스 음식물 처리기 PRO 판매합니다.,370000,3,판매완료,동탄6동,2026-01-24 19:52:25,https://web.joongna.com/product/224489886,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,224463150,[3L 최신상] 미닉스 음식물처리기 더플렌더 MAX 가정용 분쇄기 건조기 MNFD-200G 미개봉 새상품,420000,3,판매완료,다산1동,2026-01-24 00:26:37,https://web.joongna.com/product/224463150,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,223786322,미닉스 더 플렌더 PRO 음식물 처리기,310000,3,판매완료,,2026-01-16 17:12:02,https://web.joongna.com/product/223786322,,THE_PLENDER_PRO,text_variant,not_requested
