search_keyword,product_id,title,price,status_code,status,condition,location,free_shipping,num_faved,num_comment,update_time,update_timestamp,tag,category_id,product_url,description,model,model_source,detail_status
풀리오 마사지기,382429639,풀리오 목어깨 마사지기,50000,0,판매중,중고,,False,0,0,2026-03-31 11:10:10,1774923010,,610500006,https://m.bunjang.co.kr/products/382429639,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,398334917,Pulio V2 목 어깨 마사지기 퍼플/화이트,60000,0,판매중,중고,,False,1,0,2026-03-30 18:37:49,1774863469,,610500006,https://m.bunjang.co.kr/products/398334917,,NECK_SHOULDER_V2,text_variant,not_requested
풀리오 마사지기,397703873,풀리오 에어 괄사 마사지기,70000,0,판매중,중고,경기도 성남시 수정구 고등동,False,0,0,2026-03-30 16:01:07,1774854067,풀리오 마사지기 괄사,610500006,https://m.bunjang.co.kr/products/397703873,,AIR_GUASHA,text_variant,not_requested
풀리오 마사지기,397832294,풀리오 목어깨 마사지기 V2 보라색 판매,60000,0,판매중,중고,경기도 남양주시 다산1동,False,3,0,2026-03-28 10:37:03,1774661823,,610500006,https://m.bunjang.co.kr/products/397832294,,NECK_SHOULDER_V2,text_variant,not_requested
풀리오 마사지기,395687390,풀리오 목어깨마사지기,79000,0,판매중,중고,,True,0,0,2026-03-17 15:40:56,1773729656,,610500006,https://m.bunjang.co.kr/products/395687390,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,349944066,풀리오 넥풀러 목 어깨 마사지기 판매합니다,319140,0,판매중,중고,,False,0,0,2026-03-16 12:56:53,1773633413,풀리오 넥풀러 안마기기,610500006,https://m.bunjang.co.kr/products/349944066,,NECK_PULLER,text_variant,not_requested
풀리오 마사지기,395094961,풀리오 목어깨 마사지기 퍼플 색상,55000,1,예약중,중고,경상남도 창원시 마산합포구 월영동,False,0,0,2026-03-15 07:07:22,1773526042,,610500006,https://m.bunjang.co.kr/products/395094961,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,394477459,풀리오 풀리지 허벅지 마사지기,150000,0,판매중,중고,서울특별시 구로구 오류제1동,False,17,0,2026-03-11 04:46:03,1773171963,,610500006,https://m.bunjang.co.kr/products/394477459,,THIGH_FULLIGE,text_variant,not_requested
풀리오 마사지기,393871100,풀리오 V3 종아리 마사지기,90000,1,예약중,중고,대구광역시 동구 신천1.2동,False,2,0,2026-03-08 11:10:56,1772935856,,610500006,https://m.bunjang.co.kr/products/393871100,,CALF_V3,text_variant,not_requested
풀리오 마사지기,393245757,풀리오 허리마사지기,70000,0,판매중,중고,,False,1,0,2026-03-05 12:34:07,1772681647,,610500006,https://m.bunjang.co.kr/products/393245757,,WAIST_BACK,text_variant,not_requested
풀리오 마사지기,390480031,풀리오 목어깨마사지기 v1 싸게팔아요,35000,0,판매중,중고,서울특별시 관악구 신림동,False,0,0,2026-03-01 23:21:48,1772374908,,610500006,https://m.bunjang.co.kr/products/390480031,,NECK_SHOULDER_V1,text_variant,not_requested
풀리오 마사지기,391325172,풀리오 마사지기 v3 판매,85000,1,예약중,중고,,False,0,0,2026-02-24 16:14:53,1771917293,풀리오종아리v3 마사지기 풀리오 종아리마사지기,610500006,https://m.bunjang.co.kr/products/391325172,종아리 마사지기 풀리오 V3 판매합니다. 선물받은후 10회미만 사용 계속 보관만 했습니다,CALF_V3,detail_text_variant,200
풀리오 마사지기,377571042,풀리오 목어깨마사지기,52500,0,판매중,중고,,False,1,0,2026-02-21 00:53:53,1771602833,,610500006,https://m.bunjang.co.kr/products/377571042,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,296378428,풀리오 종아리 마사지기 V2,90000,0,판매중,중고,인천광역시 연수구 연수1동,False,5,0,2026-02-20 16:28:47,1771572527,풀리오종아리,610500006,https://m.bunjang.co.kr/products/296378428,,CALF_V2,text_variant,not_requested
풀리오 마사지기,287248871,풀리오 목 어깨 마사지기 +파우치 쇼핑백,93500,0,판매중,새상품,,True,2,0,2026-02-18 00:03:44,1771340624,선물세트 추석선물 명절선물 추석선물세트,610500006,https://m.bunjang.co.kr/products/287248871,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,386442597,풀리오 V2 어깨 마사지기 퍼플,63000,0,판매중,새상품,경기도 가평군 청평면,True,0,0,2026-02-13 12:20:15,1770952815,,610500006,https://m.bunjang.co.kr/products/386442597,,제품군 공통,product_group,403
풀리오 마사지기,388772021,풀리오 손 마사지기,80000,0,판매중,새상품,부산광역시 강서구 명지1동,True,5,0,2026-02-12 18:23:34,1770888214,,610500006,https://m.bunjang.co.kr/products/388772021,,HAND_WRIST,text_variant,not_requested
풀리오 마사지기,386830688,풀리오 목 어깨 마사지기 V2 퍼플 새상품,70000,0,판매중,새상품,경상북도 구미시 인동동,False,0,0,2026-02-03 17:17:03,1770106623,,610500006,https://m.bunjang.co.kr/products/386830688,,NECK_SHOULDER_V2,text_variant,not_requested
풀리오 마사지기,386491137,풀리오 넥풀러 목 어깨 마사지기,350000,0,판매중,중고,경기도 안양시 동안구 범계동,True,1,0,2026-02-02 12:56:59,1770004619,,610500006,https://m.bunjang.co.kr/products/386491137,,NECK_PULLER,text_variant,not_requested
풀리오 마사지기,385782767,풀리오 목 어깨 마사지기 V3,90000,1,예약중,중고,,False,1,0,2026-01-30 14:05:52,1769749552,,610500006,https://m.bunjang.co.kr/products/385782767,,NECK_SHOULDER_V3,text_variant,not_requested
